,tenure,PhoneService,Contract,MonthlyCharges,TotalCharges,Churn,Credit card (automatic),Electronic check,Mailed check,Total_tenure_ratio
3939,1,1,0,78.65,78.65,1,0,1,0,78.65
3940,19,0,0,25.15,468.35,0,0,0,0,24.650000000000002
3941,7,1,0,20.25,174.7,0,0,0,0,24.957142857142856
3942,1,1,0,42.9,42.9,1,0,1,0,42.9
3943,1,1,0,44.0,44.0,0,0,1,0,44.0
3944,9,1,1,20.25,172.35,0,0,0,1,19.15
3945,3,0,0,34.25,139.35,1,0,0,1,46.449999999999996
3946,9,0,0,58.5,539.85,1,0,0,1,59.983333333333334
3947,5,1,0,55.8,300.4,0,1,0,0,60.08
3948,56,1,1,88.9,4968.0,0,0,0,0,88.71428571428571
3949,18,1,0,57.65,992.7,0,0,0,1,55.150000000000006
3950,49,1,0,96.2,4718.25,1,0,1,0,96.29081632653062
3951,70,1,2,79.15,5536.5,0,0,0,1,79.09285714285714
3952,72,1,2,108.05,7806.6,0,1,0,0,108.42500000000001
3953,6,1,0,74.4,434.1,1,0,1,0,72.35000000000001
3954,17,1,0,94.8,1563.9,0,0,1,0,91.99411764705883
3955,29,0,0,45.9,1332.4,0,0,1,0,45.9448275862069
3956,6,1,0,105.3,545.2,1,0,1,0,90.86666666666667
3957,63,1,2,102.6,6296.75,0,0,1,0,99.9484126984127
3958,16,1,0,73.85,1284.2,1,0,0,0,80.2625
3959,59,1,1,61.35,3645.5,0,0,0,0,61.78813559322034
3960,3,1,0,57.55,161.45,0,0,1,0,53.81666666666666
3961,8,0,0,29.25,226.95,0,0,0,1,28.36875
3962,7,1,0,84.55,646.85,1,0,1,0,92.40714285714286
3963,68,1,2,19.6,1441.65,0,1,0,0,21.20073529411765
3964,68,1,2,111.75,7511.3,0,1,0,0,110.46029411764707
3965,52,1,1,106.5,5621.85,0,0,1,0,108.11250000000001
3966,72,1,2,107.7,7919.8,0,1,0,0,109.99722222222222
3967,32,1,1,19.3,593.2,0,0,0,1,18.5375
3968,72,1,2,20.05,1423.65,0,0,0,0,19.772916666666667
3969,1,1,0,69.95,69.95,0,1,0,0,69.95
3970,42,1,1,63.7,2763.35,0,1,0,0,65.79404761904762
3971,25,1,2,24.75,692.1,1,1,0,0,27.684
3972,45,1,0,50.9,2298.55,0,0,0,0,51.07888888888889
3973,43,0,1,60.4,2640.55,0,1,0,0,61.40813953488372
3974,37,1,1,79.25,2911.8,0,0,0,1,78.6972972972973
3975,20,1,0,85.8,1727.5,1,1,0,0,86.375
3976,4,0,0,24.45,86.6,1,0,1,0,21.65
3977,63,1,2,110.1,6705.7,0,1,0,0,106.43968253968254
3978,3,1,0,90.7,237.65,0,0,0,1,79.21666666666667
3979,66,1,2,25.3,1672.35,0,1,0,0,25.33863636363636
3980,28,1,0,105.7,2979.5,1,0,1,0,106.41071428571429
3981,8,1,0,85.2,695.75,0,0,1,0,86.96875
3982,71,1,2,24.35,1654.6,0,0,0,1,23.304225352112674
3983,1,0,0,24.25,24.25,1,0,1,0,24.25
3984,72,1,2,25.1,1857.85,0,0,0,0,25.803472222222222
3985,16,1,0,54.55,825.1,0,0,0,0,51.56875
3986,66,1,2,96.6,6424.25,0,0,0,1,97.33712121212122
3987,11,1,0,76.5,837.95,1,0,1,0,76.17727272727274
3988,51,1,1,81.15,4126.2,0,1,0,0,80.90588235294118
3989,8,0,0,38.5,330.8,0,0,1,0,41.35
3990,14,1,0,92.9,1337.45,0,0,1,0,95.53214285714286
3991,4,1,0,93.5,362.2,1,0,1,0,90.55
3992,70,1,2,84.7,5991.05,0,0,0,1,85.58642857142857
3993,70,1,2,66.0,4891.5,0,0,1,0,69.87857142857143
3994,54,1,1,101.5,5373.1,1,1,0,0,99.50185185185185
3995,28,1,0,74.9,2068.55,1,0,0,0,73.87678571428572
3996,24,1,2,20.75,487.05,0,0,0,1,20.29375
3997,69,1,2,61.45,4131.2,0,1,0,0,59.87246376811594
3998,42,1,0,54.5,2301.15,0,0,0,1,54.78928571428572
3999,2,1,0,69.6,131.65,1,0,1,0,65.825
4000,39,1,0,99.75,4036.0,0,0,1,0,103.48717948717949
4001,45,1,2,109.75,4900.65,0,0,0,0,108.90333333333332
4002,72,1,2,80.85,5727.45,0,0,0,0,79.54791666666667
4003,38,1,2,20.3,743.05,0,0,0,1,19.553947368421053
4004,72,1,2,67.8,4804.65,0,0,0,0,66.73124999999999
4005,1,1,0,24.05,24.05,1,0,0,1,24.05
4006,72,1,2,19.8,1414.65,0,1,0,0,19.647916666666667
4007,55,1,2,25.7,1443.65,0,0,0,0,26.24818181818182
4008,51,0,1,56.15,2898.95,0,0,1,0,56.84215686274509
4009,63,1,2,86.7,5309.5,0,0,0,0,84.27777777777777
4010,1,1,0,20.4,20.4,0,0,0,1,20.4
4011,23,1,2,19.65,451.55,0,0,0,1,19.632608695652173
4012,1,1,0,50.55,50.55,1,0,1,0,50.55
4013,2,1,0,54.35,117.05,0,0,0,1,58.525
4014,52,1,0,108.1,5839.3,0,1,0,0,112.29423076923078
4015,36,1,1,54.45,1893.5,0,0,0,1,52.59722222222222
4016,1,1,0,45.35,45.35,0,0,0,1,45.35
4017,28,1,1,59.0,1654.45,0,0,0,1,59.0875
4018,7,1,1,69.45,477.05,0,0,1,0,68.15
4019,14,1,0,100.55,1415.55,1,0,1,0,101.11071428571428
4020,72,0,2,64.95,4546.0,0,1,0,0,63.138888888888886
4021,1,1,0,20.5,20.5,1,0,0,1,20.5
4022,10,1,0,18.85,163.2,0,0,0,1,16.32
4023,42,1,1,19.8,849.9,0,0,0,0,20.235714285714284
4024,7,0,0,25.05,189.95,0,0,0,0,27.135714285714283
4025,4,1,0,74.8,321.9,1,0,0,0,80.475
4026,72,1,2,114.3,8058.55,0,1,0,0,111.92430555555556
4027,20,0,0,24.45,482.8,1,0,1,0,24.14
4028,63,1,2,109.2,7049.75,0,1,0,0,111.90079365079364
4029,56,0,2,45.05,2560.1,0,0,0,0,45.716071428571425
4030,5,1,0,51.0,286.8,0,0,0,1,57.36
4031,72,1,2,110.45,7982.5,0,0,0,0,110.86805555555556
4032,68,1,0,84.65,5683.6,0,0,1,0,83.58235294117648
4033,67,1,1,60.05,3994.05,0,0,0,1,59.61268656716418
4034,8,1,0,44.65,369.15,0,0,0,0,46.14375
4035,52,1,0,93.25,4631.7,0,0,0,0,89.07115384615385
4036,18,1,0,20.25,401.95,0,0,0,1,22.330555555555556
4037,59,1,2,25.45,1534.05,0,0,0,1,26.000847457627117
4038,60,1,2,20.6,1093.0,0,0,0,1,18.216666666666665
4039,7,1,0,94.1,701.3,0,0,1,0,100.18571428571428
4040,59,0,1,34.8,1980.3,0,0,0,1,33.56440677966101
4041,46,0,2,60.75,2893.4,0,0,0,0,62.9
4042,5,1,0,51.35,262.3,0,0,1,0,52.46
4043,59,0,2,64.05,3886.85,0,1,0,0,65.87881355932203
4044,70,1,2,84.8,5917.55,0,0,0,0,84.53642857142857
4045,14,1,0,71.0,914.0,1,1,0,0,65.28571428571429
4046,44,1,0,50.15,2139.1,0,0,0,1,48.61590909090909
4047,64,1,2,94.6,5948.7,0,1,0,0,92.9484375
4048,58,0,2,59.75,3624.35,0,0,0,1,62.48879310344827
4049,46,1,1,100.25,4753.85,0,0,1,0,103.3445652173913
4050,58,1,0,98.9,5780.7,0,0,1,0,99.66724137931034
4051,72,1,2,97.7,6869.7,0,1,0,0,95.4125
4052,30,0,0,40.3,1172.95,1,0,1,0,39.098333333333336
4053,11,1,0,60.25,662.95,0,0,0,0,60.26818181818182
4054,34,0,0,56.25,1765.95,0,0,1,0,51.93970588235294
4055,54,0,2,46.2,2431.95,0,0,0,0,45.036111111111104
4056,3,0,0,50.6,155.35,1,0,1,0,51.78333333333333
4057,72,1,2,24.9,1859.2,0,0,0,1,25.822222222222223
4058,40,1,0,84.85,3303.05,1,0,1,0,82.57625
4059,2,1,0,65.7,134.35,1,0,0,1,67.175
4060,54,1,2,63.35,3409.1,0,1,0,0,63.13148148148148
4061,14,1,0,50.1,709.5,0,0,0,0,50.67857142857143
4062,1,1,0,70.5,70.5,1,0,1,0,70.5
4063,10,1,0,94.85,953.45,1,0,1,0,95.345
4064,1,1,0,50.15,50.15,0,0,1,0,50.15
4065,1,1,0,19.75,19.75,1,0,0,1,19.75
4066,56,1,1,64.65,3665.55,0,0,0,0,65.45625
4067,68,1,2,79.6,5515.8,0,0,0,0,81.11470588235295
4068,14,1,1,19.5,272.0,0,0,0,1,19.428571428571427
4069,68,1,2,99.55,6668.0,0,0,1,0,98.05882352941177
4070,55,1,0,74.0,4052.4,0,0,1,0,73.68
4071,16,0,0,38.9,664.4,0,0,1,0,41.525
4072,9,1,0,79.55,718.55,0,0,1,0,79.83888888888889
4073,14,1,0,65.45,937.6,1,0,1,0,66.97142857142858
4074,58,1,0,98.7,5812.6,1,0,1,0,100.21724137931035
4075,53,0,0,46.3,2546.85,0,0,0,0,48.053773584905656
4076,70,1,2,99.35,6944.5,0,1,0,0,99.20714285714286
4077,14,1,0,95.8,1346.3,0,0,1,0,96.16428571428571
4078,22,1,1,67.5,1544.05,1,0,0,0,70.18409090909091
4079,10,1,0,78.15,765.15,0,1,0,0,76.515
4080,29,1,2,26.1,692.55,0,0,0,1,23.88103448275862
4081,1,1,0,69.6,69.6,1,0,1,0,69.6
4082,49,1,1,84.35,4059.35,1,0,1,0,82.84387755102041
4083,68,1,0,100.2,6851.65,1,0,1,0,100.7595588235294
4084,1,1,0,78.05,78.05,1,0,1,0,78.05
4085,30,0,1,40.35,1187.05,0,1,0,0,39.568333333333335
4086,72,1,2,79.2,5401.9,0,1,0,0,75.02638888888889
4087,10,1,0,20.9,247.0,0,0,0,1,24.7
4088,7,1,0,73.6,520.0,1,0,1,0,74.28571428571429
4089,9,1,0,74.75,706.6,1,0,1,0,78.51111111111112
4090,1,1,0,49.9,49.9,0,0,0,1,49.9
4091,20,1,0,68.9,1370.35,0,1,0,0,68.5175
4092,1,1,0,20.25,20.25,0,0,0,1,20.25
4093,29,1,0,76.0,2215.25,0,1,0,0,76.38793103448276
4094,1,1,0,74.0,74.0,0,0,1,0,74.0
4095,3,1,0,82.3,214.4,0,0,0,1,71.46666666666667
4096,20,1,0,89.4,1871.15,0,0,0,0,93.5575
4097,64,1,0,99.15,6171.2,0,1,0,0,96.425
4098,1,1,0,20.2,20.2,1,0,0,1,20.2
4099,6,0,0,29.45,161.45,0,0,0,0,26.90833333333333
4100,50,1,2,19.8,1013.2,0,0,1,0,20.264
4101,6,1,0,59.15,336.7,0,0,0,0,56.11666666666667
4102,7,1,0,44.75,333.65,0,0,1,0,47.66428571428571
4103,72,1,2,90.8,6511.8,0,1,0,0,90.44166666666666
4104,8,1,0,49.55,393.45,0,0,0,0,49.18125
4105,67,1,2,106.7,7009.5,0,1,0,0,104.61940298507463
4106,24,1,0,93.55,2264.05,1,0,1,0,94.33541666666667
4107,72,1,2,94.45,6921.7,0,1,0,0,96.13472222222222
4108,33,1,1,19.45,600.25,0,0,0,0,18.189393939393938
4109,2,0,0,25.05,56.35,1,0,1,0,28.175
4110,70,1,2,67.95,4664.15,0,0,0,1,66.63071428571428
4111,22,1,1,65.25,1441.8,0,0,0,0,65.53636363636363
4112,59,1,0,99.45,5623.7,0,0,0,0,95.31694915254236
4113,36,1,1,20.35,695.85,0,1,0,0,19.329166666666666
4114,51,1,2,19.95,1028.75,0,0,0,1,20.17156862745098
4115,53,1,1,77.4,4155.95,0,0,0,0,78.41415094339622
4116,20,1,1,19.7,395.6,0,0,0,0,19.78
4117,63,1,2,99.7,6330.4,0,1,0,0,100.48253968253968
4118,40,1,0,74.8,2971.7,0,1,0,0,74.29249999999999
4119,35,1,1,19.15,638.0,0,0,0,1,18.228571428571428
4120,26,1,1,78.95,2034.25,0,0,0,0,78.24038461538461
4121,27,1,0,95.55,2510.2,1,0,1,0,92.97037037037036
4122,53,1,1,62.85,3419.5,0,1,0,0,64.51886792452831
4123,34,1,0,71.55,2427.35,0,1,0,0,71.39264705882353
4124,19,1,0,94.95,1760.25,0,0,1,0,92.64473684210526
4125,43,1,0,86.1,3551.65,0,1,0,0,82.59651162790698
4126,6,1,0,19.55,122.9,0,0,0,1,20.483333333333334
4127,56,1,2,24.8,1424.2,0,0,0,1,25.432142857142857
4128,57,0,0,39.3,2111.45,1,0,1,0,37.04298245614035
4129,34,1,0,84.05,2909.95,0,0,0,1,85.58676470588235
4130,10,0,0,36.25,374.0,0,0,1,0,37.4
4131,1,1,0,20.25,20.25,1,0,0,1,20.25
4132,13,0,0,23.9,300.8,1,0,1,0,23.138461538461538
4133,56,1,0,98.6,5581.05,0,0,1,0,99.66160714285715
4134,55,1,0,103.65,5676.65,0,1,0,0,103.21181818181817
4135,36,1,2,92.9,3379.25,0,1,0,0,93.86805555555556
4136,47,1,1,19.9,942.95,0,0,0,0,20.06276595744681
4137,12,1,0,20.1,232.4,0,1,0,0,19.366666666666667
4138,1,1,0,85.45,85.45,1,0,1,0,85.45
4139,24,1,0,80.5,2088.45,0,0,1,0,87.01875
4140,63,1,1,99.9,6137.0,1,0,0,0,97.41269841269842
4141,35,0,0,39.85,1434.6,0,0,1,0,40.988571428571426
4142,67,1,1,60.5,3870.0,0,1,0,0,57.76119402985075
4143,25,1,0,84.8,2043.45,1,0,1,0,81.738
4144,21,1,0,103.85,2215.0,0,0,0,1,105.47619047619048
4145,13,1,0,67.8,842.25,0,0,0,0,64.78846153846153
4146,35,1,0,75.2,2576.2,1,0,1,0,73.60571428571428
4147,71,1,2,24.85,1901.0,0,0,0,0,26.774647887323944
4148,29,1,0,19.35,601.6,0,1,0,0,20.7448275862069
4149,71,0,2,49.35,3515.25,1,0,1,0,49.51056338028169
4150,7,1,0,89.0,605.45,0,0,1,0,86.49285714285715
4151,57,0,0,55.0,3094.05,0,0,1,0,54.28157894736842
4152,65,1,2,76.15,4929.55,0,0,0,0,75.83923076923077
4153,27,1,1,20.3,595.05,0,0,0,1,22.038888888888888
4154,6,1,0,74.9,469.8,1,0,1,0,78.3
4155,72,1,2,117.35,8436.25,0,1,0,0,117.17013888888889
4156,1,1,0,19.75,19.75,0,0,0,1,19.75
4157,11,1,0,45.2,492.0,0,1,0,0,44.72727272727273
4158,39,1,2,25.2,987.95,0,0,0,1,25.33205128205128
4159,59,1,0,89.75,5496.9,0,0,1,0,93.16779661016949
4160,26,1,1,75.0,1908.35,0,0,0,0,73.39807692307691
4161,2,1,0,49.95,107.1,0,0,0,1,53.55
4162,72,0,2,65.7,4575.35,0,0,0,0,63.54652777777778
4163,65,1,1,67.05,4309.55,0,1,0,0,66.30076923076923
4164,72,1,2,110.9,7922.75,0,1,0,0,110.03819444444444
4165,6,1,0,87.95,522.35,0,0,0,0,87.05833333333334
4166,32,1,1,19.8,587.7,0,1,0,0,18.365625
4167,50,1,1,75.7,3876.2,0,0,0,0,77.524
4168,61,0,2,62.15,3778.85,0,0,0,1,61.9483606557377
4169,15,1,0,101.25,1457.25,1,0,1,0,97.15
4170,72,1,2,115.15,8349.45,0,0,0,0,115.96458333333334
4171,9,1,0,18.95,185.6,1,0,0,1,20.62222222222222
4172,1,1,0,19.5,19.5,0,0,0,1,19.5
4173,12,1,0,86.55,1066.9,0,0,1,0,88.90833333333335
4174,37,0,0,28.6,973.55,1,1,0,0,26.31216216216216
4175,61,1,1,20.4,1226.45,0,0,0,1,20.105737704918035
4176,18,1,1,19.8,342.3,0,0,0,0,19.016666666666666
4177,21,1,0,45.65,985.05,0,0,0,1,46.90714285714286
4178,68,0,2,56.4,3948.45,0,0,0,1,58.065441176470586
4179,12,1,0,73.3,828.05,0,1,0,0,69.00416666666666
4180,2,0,0,24.35,41.85,1,0,1,0,20.925
4181,62,1,0,101.35,6164.7,0,0,1,0,99.43064516129031
4182,29,1,0,98.65,2862.75,1,0,1,0,98.71551724137932
4183,1,0,0,33.6,33.6,0,0,0,1,33.6
4184,5,1,0,79.9,343.95,1,0,0,0,68.78999999999999
4185,1,1,0,20.7,20.7,0,0,1,0,20.7
4186,62,1,2,104.05,6590.5,0,0,1,0,106.29838709677419
4187,36,1,2,20.25,717.95,0,0,0,0,19.943055555555556
4188,28,1,0,103.3,2890.65,1,0,1,0,103.2375
4189,69,1,1,73.7,4885.85,0,1,0,0,70.80942028985508
4190,11,1,0,96.2,1222.05,1,1,0,0,111.09545454545454
4191,63,1,0,108.75,6871.7,0,0,1,0,109.07460317460317
4192,23,1,1,20.15,405.6,0,0,0,0,17.63478260869565
4193,10,1,0,19.75,208.25,0,1,0,0,20.825
4194,71,1,2,25.95,1801.9,0,1,0,0,25.378873239436622
4195,45,1,0,70.05,3062.45,0,0,1,0,68.05444444444444
4196,70,1,2,24.05,1764.75,0,0,0,1,25.210714285714285
4197,22,1,0,84.75,1816.75,0,0,1,0,82.57954545454545
4198,52,1,2,23.05,1255.1,0,0,0,1,24.13653846153846
4199,55,1,1,104.15,5743.05,1,0,1,0,104.41909090909091
4200,65,0,2,59.95,3921.1,0,1,0,0,60.324615384615385
4201,72,1,2,19.55,1463.45,0,0,0,0,20.325694444444444
4202,10,1,1,19.6,189.45,0,0,0,0,18.945
4203,7,1,1,20.05,96.8,0,0,0,1,13.828571428571427
4204,5,1,0,85.55,408.5,0,0,1,0,81.7
4205,24,1,2,78.6,1846.65,0,1,0,0,76.94375000000001
4206,72,1,2,116.8,8456.75,0,1,0,0,117.45486111111111
4207,21,0,0,43.55,1011.5,0,0,0,1,48.166666666666664
4208,69,0,1,60.8,4263.4,0,1,0,0,61.78840579710145
4209,44,1,0,54.9,2549.1,0,0,0,0,57.934090909090905
4210,61,1,1,65.2,3965.05,0,0,1,0,65.00081967213114
4211,24,1,0,102.95,2496.7,1,1,0,0,104.02916666666665
4212,1,1,0,90.6,90.6,1,0,1,0,90.6
4213,6,1,0,50.8,288.05,1,0,0,0,48.00833333333333
4214,4,1,0,90.05,368.1,1,0,1,0,92.025
4215,72,1,2,108.2,7840.6,0,0,1,0,108.89722222222223
4216,72,1,2,92.0,6632.75,0,0,0,0,92.12152777777777
4217,14,1,0,75.1,1013.35,0,0,1,0,72.38214285714285
4218,7,1,0,25.05,152.95,0,0,0,0,21.849999999999998
4219,48,1,1,75.15,3772.65,0,0,1,0,78.596875
4220,55,1,1,19.5,1026.35,0,0,0,1,18.66090909090909
4221,1,1,0,19.3,19.3,0,1,0,0,19.3
4222,45,1,1,112.2,5031.85,0,1,0,0,111.81888888888889
4223,3,1,0,70.3,220.4,0,0,0,1,73.46666666666667
4224,71,1,2,19.6,1416.5,0,0,0,1,19.950704225352112
4225,8,1,0,20.25,158.35,0,0,0,1,19.79375
4226,3,1,0,75.85,256.6,1,0,1,0,85.53333333333335
4227,69,1,2,80.65,5542.55,0,0,0,0,80.3268115942029
4228,1,1,0,68.5,68.5,1,0,1,0,68.5
4229,72,1,2,115.75,8443.7,0,1,0,0,117.27361111111112
4230,11,1,0,73.5,791.75,1,0,1,0,71.97727272727273
4231,71,1,2,80.6,5708.2,0,0,0,0,80.39718309859154
4232,1,1,0,69.95,69.95,1,0,0,1,69.95
4233,33,0,2,59.55,2016.3,0,0,0,0,61.1
4234,16,1,1,19.05,326.65,0,0,0,1,20.415625
4235,56,1,1,95.65,5471.75,0,0,1,0,97.70982142857143
4236,1,1,0,19.95,19.95,0,1,0,0,19.95
4237,5,1,0,70.05,346.4,1,0,1,0,69.28
4238,57,1,1,19.4,1061.6,0,0,0,1,18.62456140350877
4239,56,0,1,36.1,1971.5,0,1,0,0,35.205357142857146
4240,8,1,0,94.0,773.65,1,0,1,0,96.70625
4241,22,1,0,61.15,1422.05,1,0,0,1,64.63863636363637
4242,1,1,0,19.75,19.75,0,0,0,1,19.75
4243,40,1,0,64.1,2460.35,0,1,0,0,61.50875
4244,46,1,2,19.75,856.5,0,1,0,0,18.619565217391305
4245,63,1,2,19.7,1275.85,0,0,0,1,20.2515873015873
4246,68,1,2,110.2,7467.5,0,0,1,0,109.81617647058823
4247,69,1,2,106.35,7261.75,0,1,0,0,105.2427536231884
4248,56,1,0,90.55,5116.6,0,0,1,0,91.36785714285715
4249,10,1,1,65.9,660.05,0,0,0,1,66.005
4250,63,1,1,104.5,6590.8,0,1,0,0,104.61587301587302
4251,24,0,2,52.5,1208.15,0,0,0,1,50.33958333333334
4252,19,1,0,56.1,1033.9,0,0,0,1,54.415789473684214
4253,22,1,0,88.75,1885.15,0,0,1,0,85.68863636363636
4254,29,1,0,84.45,2467.1,1,0,1,0,85.07241379310345
4255,13,1,1,75.3,989.45,1,0,0,1,76.11153846153846
4256,70,1,2,26.0,2006.95,0,0,0,0,28.670714285714286
4257,49,1,0,99.4,5025.0,0,0,1,0,102.55102040816327
4258,43,1,1,109.55,4830.25,1,0,0,1,112.3313953488372
4259,3,1,0,19.6,59.75,1,0,0,1,19.916666666666668
4260,42,1,1,73.15,3088.25,0,0,1,0,73.5297619047619
4261,57,1,1,54.65,3134.7,0,0,0,1,54.99473684210526
4262,2,1,0,66.4,94.55,1,0,0,0,47.275
4263,72,1,2,115.55,8312.4,0,1,0,0,115.44999999999999
4264,46,1,0,104.45,4863.85,0,0,1,0,105.7358695652174
4265,66,1,0,100.05,6871.9,1,1,0,0,104.11969696969696
4266,62,1,1,102.0,6529.25,1,0,1,0,105.31048387096774
4267,72,1,2,91.15,6637.9,0,0,0,0,92.19305555555555
4268,35,1,1,89.7,3165.6,0,0,1,0,90.44571428571429
4269,17,1,0,90.2,1454.15,1,1,0,0,85.53823529411765
4270,72,1,2,92.4,6786.1,0,0,1,0,94.2513888888889
4271,28,1,1,19.9,543.0,0,0,0,1,19.392857142857142
4272,56,1,2,25.15,1327.15,1,1,0,0,23.699107142857144
4273,31,1,0,79.85,2404.15,1,1,0,0,77.55322580645162
4274,45,1,1,18.85,867.3,0,0,0,0,19.273333333333333
4275,1,1,0,25.75,25.75,0,0,0,1,25.75
4276,2,1,0,49.6,114.7,1,0,0,1,57.35
4277,6,1,0,20.95,109.5,0,0,0,1,18.25
4278,48,1,1,97.05,4692.95,0,0,1,0,97.76979166666666
4279,25,1,0,25.4,546.85,0,0,0,0,21.874000000000002
4280,64,1,2,19.7,1274.05,0,0,0,0,19.90703125
4281,50,0,0,35.0,1782.4,0,0,0,1,35.648
4282,52,1,1,101.25,5301.1,0,0,0,0,101.94423076923077
4283,4,1,0,70.2,280.35,0,0,1,0,70.0875
4284,32,1,0,90.95,2897.95,0,0,1,0,90.5609375
4285,45,1,2,73.85,3371.0,0,1,0,0,74.91111111111111
4286,9,1,0,88.05,801.3,0,0,1,0,89.03333333333333
4287,66,1,1,105.95,6975.25,1,1,0,0,105.68560606060606
4288,3,1,0,91.85,257.05,1,0,1,0,85.68333333333334
4289,54,1,2,20.1,1079.45,0,0,0,1,19.989814814814817
4290,1,0,0,40.1,40.1,1,0,1,0,40.1
4291,64,1,2,110.3,6997.3,0,0,0,0,109.3328125
4292,31,1,0,73.9,2217.15,1,0,1,0,71.5209677419355
4293,14,1,0,89.8,1129.1,1,0,0,1,80.64999999999999
4294,12,1,1,85.15,979.05,0,1,0,0,81.58749999999999
4295,67,1,1,60.95,4119.4,0,0,0,0,61.483582089552236
4296,35,1,0,72.25,2568.55,1,0,1,0,73.38714285714286
4297,45,1,2,73.55,3349.1,0,0,0,1,74.42444444444445
4298,10,1,0,46.0,492.1,0,0,0,1,49.21
4299,29,1,0,58.55,1718.95,0,0,0,0,59.27413793103448
4300,24,1,1,24.6,605.25,0,0,0,0,25.21875
4301,66,1,2,19.75,1344.5,0,0,0,1,20.37121212121212
4302,51,1,1,86.35,4267.15,0,0,0,1,83.66960784313724
4303,45,1,2,25.5,1121.05,0,0,0,1,24.912222222222223
4304,49,1,1,19.0,918.7,0,1,0,0,18.748979591836736
4305,29,1,2,19.55,521.8,0,0,0,1,17.99310344827586
4306,40,1,0,110.1,4469.1,0,1,0,0,111.7275
4307,37,1,0,96.55,3580.3,1,0,1,0,96.76486486486488
4308,25,1,0,69.75,1729.35,0,0,1,0,69.17399999999999
4309,22,0,0,50.6,1073.3,0,0,1,0,48.78636363636363
4310,72,0,2,65.6,4566.5,0,0,0,0,63.423611111111114
4311,7,0,0,40.1,293.3,1,1,0,0,41.9
4312,33,1,2,82.1,2603.1,0,1,0,0,78.88181818181818
4313,23,1,0,79.1,1783.75,0,0,0,1,77.55434782608695
4314,24,1,0,101.25,2440.15,1,0,1,0,101.67291666666667
4315,1,1,0,79.55,79.55,1,0,1,0,79.55
4316,69,1,2,90.65,6322.1,0,0,0,1,91.62463768115943
4317,3,1,1,20.55,57.4,0,1,0,0,19.133333333333333
4318,56,1,1,75.75,4284.65,0,0,0,0,76.51160714285713
4319,65,1,1,110.0,7138.65,0,1,0,0,109.8253846153846
4320,71,1,1,20.85,1539.75,0,0,1,0,21.68661971830986
4321,14,1,0,80.35,1058.1,0,0,0,0,75.57857142857142
4322,2,1,0,70.15,123.8,0,0,1,0,61.9
4323,32,1,1,84.05,2781.85,1,0,1,0,86.9328125
4324,40,1,0,67.45,2731.0,0,0,1,0,68.275
4325,1,1,0,20.75,20.75,0,1,0,0,20.75
4326,1,1,0,89.1,89.1,1,0,1,0,89.1
4327,7,1,0,69.9,497.3,0,0,0,1,71.04285714285714
4328,15,1,0,51.1,711.15,0,0,1,0,47.41
4329,17,1,0,94.4,1607.2,1,0,1,0,94.54117647058824
4330,19,1,0,78.25,1490.95,1,0,1,0,78.47105263157896
4331,71,1,2,25.55,1898.1,0,0,0,0,26.733802816901406
4332,54,1,2,60.0,3273.95,0,0,0,0,60.6287037037037
4333,31,1,0,90.55,2929.75,0,1,0,0,94.50806451612904
4334,11,1,0,76.4,838.7,0,0,1,0,76.24545454545455
4335,18,1,0,84.95,1443.65,0,0,1,0,80.20277777777778
4336,72,1,2,110.1,7746.7,0,0,0,0,107.59305555555555
4337,71,1,0,99.65,6951.15,0,1,0,0,97.90352112676055
4338,5,0,0,45.4,214.75,0,1,0,0,42.95
4339,38,1,1,69.0,2669.45,0,1,0,0,70.2486842105263
4340,5,1,0,48.65,235.2,0,0,0,0,47.04
4341,2,1,0,44.15,92.65,1,0,1,0,46.325
4342,52,1,2,59.85,3103.25,0,0,0,0,59.67788461538461
4343,8,1,0,75.75,606.25,1,0,1,0,75.78125
4344,68,1,2,80.65,5330.2,0,0,1,0,78.38529411764705
4345,69,1,1,20.55,1403.1,0,1,0,0,20.33478260869565
4346,42,1,0,66.4,2727.8,0,1,0,0,64.94761904761906
4347,50,1,2,100.2,5038.45,0,0,0,1,100.76899999999999
4348,1,1,0,19.1,19.1,1,0,0,1,19.1
4349,1,1,0,80.3,80.3,1,0,1,0,80.3
4350,33,1,0,44.55,1462.6,0,1,0,0,44.32121212121212
4351,7,1,0,20.35,150.6,0,0,0,1,21.514285714285712
4352,64,1,0,91.8,5960.5,0,0,1,0,93.1328125
4353,1,1,0,74.9,74.9,1,0,1,0,74.9
4354,59,1,2,20.2,1192.3,0,0,0,0,20.208474576271186
4355,6,1,0,50.35,314.55,0,0,1,0,52.425000000000004
4356,3,1,0,18.8,56.0,0,0,0,1,18.666666666666668
4357,15,1,0,20.45,330.8,0,1,0,0,22.053333333333335
4358,13,1,1,64.75,877.35,0,0,1,0,67.48846153846154
4359,23,1,0,98.7,2249.1,0,1,0,0,97.78695652173913
4360,31,1,0,89.45,2807.65,0,0,1,0,90.56935483870969
4361,29,1,1,58.75,1696.2,0,0,1,0,58.4896551724138
4362,49,1,1,20.7,1032.05,0,1,0,0,21.062244897959182
4363,56,1,0,85.6,4902.8,0,0,0,0,87.55
4364,63,1,2,80.3,4995.35,0,1,0,0,79.29126984126985
4365,63,1,2,79.8,5034.05,0,1,0,0,79.90555555555555
4366,24,1,0,79.85,1857.75,0,0,1,0,77.40625
